Date,Open,High,Low,Close,Adj Close,Volume
,16.6850005,17.354999499999998,16.0749995,16.645000500000002,16.645000500000002,11753250
,16.52750075,17.28249925,16.00249975,16.792500750000002,16.792500750000002,13936725
2020-12-08,16.370001,17.209999,15.93,16.940001,16.940001,16120200
,15.757500749999998,16.589999249999998,15.254999999999999,16.12000075,16.12000075,18179625
,15.145000499999998,15.9699995,14.58,15.3000005,15.3000005,20239050
,14.532500249999998,15.34999975,13.905000000000001,14.48000025,14.48000025,22298475
2020-12-09,13.92,14.73,13.23,13.66,13.66,24357900
,13.719999999999999,14.65,13.185,13.775,13.775,20158150
,13.52,14.57,13.14,13.89,13.89,15958400
,13.32,14.49,13.095,14.004999999999999,14.004999999999999,11758650
2020-12-10,13.12,14.41,13.05,14.12,14.12,7558900
,13.317499999999999,14.307500000000001,13.0425,13.9175,13.9175,7543400
,13.515,14.205,13.035,13.715,13.715,7527900
,13.7125,14.1025,13.0275,13.5125,13.5125,7512400
2020-12-11,13.91,14,13.02,13.31,13.31,7496900
,13.7675,13.8575,12.8,13.162500000000001,13.162500000000001,8124450
,13.625,13.715,12.58,13.015,13.015,8752000
,13.4825,13.5725,12.36,12.8675,12.8675,9379550
2020-12-14,13.34,13.43,12.14,12.72,12.72,10007100
,13.2,13.5775,12.225000000000001,13.002500000000001,13.002500000000001,9552775
,13.059999999999999,13.725,12.31,13.285,13.285,9098450
,12.919999999999998,13.872499999999999,12.395,13.567499999999999,13.567499999999999,8644125
2020-12-15,12.78,14.02,12.48,13.85,13.85,8189800
,13.075,14.0925,12.755,13.85,13.85,7608625
,13.370000000000001,14.165,13.030000000000001,13.85,13.85,7027450
,13.665000000000001,14.2375,13.305,13.85,13.85,6446275
2020-12-16,13.96,14.31,13.58,13.85,13.85,5865100
,13.96,14.4775,13.5825,14.094999999999999,14.094999999999999,6447550
,13.96,14.645,13.585,14.34,14.34,7030000
,13.96,14.8125,13.5875,14.585,14.585,7612450
2020-12-17,13.96,14.98,13.59,14.83,14.83,8194900
,14.415000000000001,15.30999975,13.9875,15.030000000000001,15.030000000000001,10300875
,14.870000000000001,15.6399995,14.385,15.23,15.23,12406850
,15.325,15.96999925,14.782499999999999,15.43,15.43,14512825
2020-12-18,15.78,16.299999,15.18,15.63,15.63,16618800
,15.7875,16.312499250000002,15.205,15.605,15.605,14933125
,15.795,16.3249995,15.23,15.58,15.58,13247450
,15.8025,16.33749975,15.254999999999999,15.555,15.555,11561775
2020-12-21,15.81,16.35,15.28,15.53,15.53,9876100
,15.912499750000002,17.27250025,15.497499999999999,16.51249975,16.51249975,15070250
,16.014999500000002,18.1950005,15.715,17.4949995,17.4949995,20264400
,16.11749925,19.117500749999998,15.9325,18.47749925,18.47749925,25458550
2020-12-22,16.219999,20.040001,16.15,19.459999,19.459999,30652700
,17.20749925,20.617500749999998,16.89499975,19.73749925,19.73749925,29447100
,18.1949995,21.1950005,17.639999500000002,20.014999500000002,20.014999500000002,28241500
,19.18249975,21.77250025,18.38499925,20.29249975,20.29249975,27035900
2020-12-23,20.17,22.35,19.129999,20.57,20.57,25830300
,20.380000000000003,22.1325,19.334999500000002,20.465,20.465,20938275
,20.590000000000003,21.915,19.54,20.36,20.36,16046250
,20.800000000000004,21.697499999999998,19.7450005,20.255,20.255,11154225
2020-12-24,21.01,21.48,19.950001,20.15,20.15,6262200
,21.08499975,21.60249975,20.050000750000002,20.36,20.36,6938125
,21.1599995,21.724999500000003,20.1500005,20.57,20.57,7614050
,21.23499925,21.847499250000002,20.25000025,20.78,20.78,8289975
2020-12-28,21.309999,21.969999,20.35,20.99,20.99,8965900
,21.187499250000002,21.74499925,19.90249975,20.58749975,20.58749975,9034775
,21.0649995,21.5199995,19.4549995,20.1849995,20.1849995,9103650
,20.94249975,21.294999750000002,19.007499250000002,19.78249925,19.78249925,9172525
2020-12-29,20.82,21.07,18.559999,19.379999,19.379999,9241400
,20.45999975,20.802500000000002,18.632499250000002,19.349999250000003,19.349999250000003,8414650
,20.099999500000003,20.535,18.7049995,19.3199995,19.3199995,7587900
,19.739999250000004,20.2675,18.77749975,19.28999975,19.28999975,6761150
2020-12-30,19.379999,20,18.85,19.26,19.26,5934400
,19.34749925,19.94999975,18.83749975,19.155,19.155,6181475
,19.3149995,19.8999995,18.8249995,19.05,19.05,6428550
,19.28249975,19.84999925,18.812499250000002,18.945,18.945,6675625
2020-12-31,19.25,19.799999,18.799999,18.84,18.84,6922700
,19.1875,19.624999250000002,18.387499249999998,18.442500000000003,18.442500000000003,7697650
,19.125,19.4499995,17.9749995,18.045,18.045,8472600
,19.0625,19.27499975,17.56249975,17.6475,17.6475,9247550
2021-01-04,19,19.1,17.15,17.25,17.25,10022500
,18.5875,18.845,17.169999999999998,17.28000025,17.28000025,8757250
,18.175,18.59,17.189999999999998,17.3100005,17.3100005,7492000
,17.762500000000003,18.335,17.21,17.34000075,17.34000075,6226750
2021-01-05,17.35,18.08,17.23,17.370001,17.370001,4961500
,17.3475,18.305,17.255000000000003,17.617500999999997,17.617500999999997,5235175
,17.345,18.53,17.28,17.865001,17.865001,5508850
,17.3425,18.755000000000003,17.305,18.112501,18.112501,5782525
2021-01-06,17.34,18.98,17.33,18.360001,18.360001,6056200
,17.622499750000003,19.097500250000003,17.502499999999998,18.290000749999997,18.290000749999997,6074475
,17.904999500000002,19.215000500000002,17.674999999999997,18.220000499999998,18.220000499999998,6092750
,18.187499250000002,19.33250075,17.847499999999997,18.150000249999998,18.150000249999998,6111025
2021-01-07,18.469999,19.450001,18.02,18.08,18.08,6129300
,18.397499250000003,19.1625005,17.784999999999997,17.982500249999998,17.982500249999998,6217475
,18.3249995,18.875,17.549999999999997,17.885000499999997,17.885000499999997,6305650
,18.25249975,18.5874995,17.314999999999998,17.78750075,17.78750075,6393825
2021-01-08,18.18,18.299999,17.08,17.690001,17.690001,6482000
,18.4875,18.887499249999998,17.5625,18.252501,18.252501,8588500
,18.795,19.4749995,18.045,18.815001,18.815001,10695000
,19.1025,20.06249975,18.527500000000003,19.377501,19.377501,12801500
2021-01-11,19.41,20.65,19.01,19.940001,19.940001,14908000
,19.54749975,20.5875,19.0875,19.942501,19.942501,12946175
,19.6849995,20.525,19.165,19.945000999999998,19.945000999999998,10984350
,19.82249925,20.4625,19.2425,19.947501,19.947501,9022525
2021-01-12,19.959999,20.4,19.32,19.950001,19.950001,7060700
,20.074999249999998,24.962500499999997,19.49750025,22.812500749999998,22.812500749999998,41420950
,20.1899995,29.525001,19.6750005,25.6750005,25.6750005,75781200
,20.30499975,34.0875015,19.852500749999997,28.53750025,28.53750025,110141450
2021-01-13,20.42,38.650002,20.030001,31.4,31.4,144501700
,24.837500000000002,39.75250175,23.2850005,33.5275,33.5275,131805625
,29.255000000000003,40.8550015,26.54,35.655,35.655,119109550
,33.6725,41.95750125,29.7949995,37.7825,37.7825,106413475
2021-01-14,38.09,43.060001,33.049999,39.91,39.91,93717400
,38.190000500000004,42.48250075,33.28999875,38.8075,38.8075,82004650
,38.290001000000004,41.9050005,33.529998500000005,37.705,37.705,70291900
,38.3900015,41.32750025,33.76999825,36.6025,36.6025,58579150
2021-01-15,38.490002,40.75,34.009998,35.5,35.5,46866400
,39.25500124999999,41.9425,34.66749825000001,36.46500025,36.46500025,53830275
,40.020000499999995,43.135000000000005,35.32499850000001,37.4300005,37.4300005,60794150
,40.78499975,44.3275,35.982498750000005,38.395000749999994,38.395000749999994,67758025
2021-01-19,41.549999,45.52,36.639999,39.360001,39.360001,74721900
,40.504999,44.43749975,36.494999500000006,39.300000499999996,39.300000499999996,64409375
,39.459998999999996,43.354999500000005,36.35,39.239999999999995,39.239999999999995,54096850
,38.414998999999995,42.27249925,36.2050005,39.179999499999994,39.179999499999994,43784325
2021-01-20,37.369999,41.189999,36.060001,39.119999,39.119999,33471800
,37.834999249999996,42.07999925,36.29500075,40.097499,40.097499,39158075
,38.2999995,42.9699995,36.5300005,41.074999,41.074999,44844350
,38.76499975,43.85999975,36.76500025,42.052499,42.052499,50530625
2021-01-21,39.23,44.75,37,43.029999,43.029999,56216900
,40.06999999999999,52.7525005,38.33,48.52499974999999,48.52499974999999,91452150
,40.91,60.755001,39.66,54.020000499999995,54.020000499999995,126687400
,41.75,68.7575015,40.989999999999995,59.51500125,59.51500125,161922650
2021-01-22,42.59,76.760002,42.32,65.010002,65.010002,197157900
,56.12500075,97.36499975000001,47.02250025,67.95500175000001,67.95500175000001,192336925
,69.66000149999999,117.9699975,51.7250005,70.9000015,70.9000015,187515950
,83.19500224999999,138.57499525,56.42750075,73.84500125,73.84500125,182694975
2021-01-25,96.730003,159.179993,61.130001,76.790001,76.790001,177874000
,94.68750175,156.88499474999998,65.8975,94.58749975,94.58749975,178052500
,92.6450005,154.58999649999998,70.664999,112.3849985,112.3849985,178231000
,90.60249925,152.29499825,75.432498,130.18249724999998,130.18249724999998,178409500
2021-01-26,88.559998,150,80.199997,147.979996,147.979996,178588000
,155.12749525,207.5,122.39999775,197.8624995,197.8624995,157290175
,221.6949925,265,164.5999985,247.745003,247.745003,135992350
,288.26248975,322.5,206.79999924999998,297.6275065,297.6275065,114694525
2021-01-27,354.829987,380,249,347.51001,347.51001,93396700
,332.37249025000006,405.75,214.8125,309.032509,309.032509,84751475
,309.91499350000004,431.5,180.625,270.55500800000004,270.55500800000004,76106250
,287.45749675,457.25,146.4375,232.07750700000003,232.07750700000003,67461025
2021-01-28,265,483,112.25,193.600006,193.600006,58815800
,293.67749775,465.74500275,146.6875,226.4500045,226.4500045,56753375
,322.3549955,448.4900055,181.125,259.300003,259.300003,54690950
,351.03249325,431.23500824999996,215.5625,292.15000150000003,292.15000150000003,52628525
2021-01-29,379.709991,413.980011,250,325,325,50566100
,363.92249275,390.98500824999996,240.5,300,300,47270125
,348.1349945,367.9900055,231,275,275,43974150
,332.34749625,344.99500275,221.5,250,250,40678175
2021-02-01,316.559998,322,212,225,225,37382200
,272.60999725,281,177.55500025,191.25,191.25,47582425
,228.6599965,240,143.1100005,157.5,157.5,57782650
,184.70999575000002,199,108.66500075,123.75,123.75,67982875
2021-02-02,140.759995,158,74.220001,90,90,78183100
,133.57249675,146.8500005,76.97750074999999,90.602501,90.602501,69311950
,126.3849985,135.700001,79.7350005,91.20500200000001,91.20500200000001,60440800
,119.19750024999999,124.5500015,82.49250025,91.807503,91.807503,51569650
2021-02-03,112.010002,113.400002,85.25,92.410004,92.410004,42698500
,106.805002,107.92500150000001,77.27000050000001,82.682503,82.682503,47630700
,101.600002,102.450001,69.290001,72.95500200000001,72.95500200000001,52562900
,96.395002,96.9750005,61.3100015,63.227501000000004,63.227501000000004,57495100
2021-02-04,91.190002,91.5,53.330002,53.5,53.5,62427300
,81.90250175,92.375,52.770001500000006,56.0675,56.0675,67156725
,72.6150015,93.25,52.210001000000005,58.635000000000005,58.635000000000005,71886150
,63.32750125,94.125,51.650000500000004,61.2025,61.2025,76615575
2021-02-05,54.040001,95,51.09,63.77,63.77,81345000
,58.63250175,89.415001,52.822500000000005,62.8275,62.8275,67430575
,63.2250025,83.83000200000001,54.55500000000001,61.885000000000005,61.885000000000005,53516150
,67.81750325,78.245003,56.28750000000001,60.9425,60.9425,39601725
2021-02-08,72.410004,72.660004,58.02,60,60,25687300
,68.46000325,68.745003,55.145,57.57750025,57.57750025,25976250
,64.5100025,64.83000200000001,52.27,55.1550005,55.1550005,26265200
,60.56000175,60.915001000000004,49.395,52.73250075,52.73250075,26554150
2021-02-09,56.610001,57,46.52,50.310001,50.310001,26843100
,55.15000075,58.4575005,46.527499750000004,50.532500999999996,50.532500999999996,29246075
,53.6900005,59.915001000000004,46.5349995,50.755001,50.755001,31649050
,52.23000025,61.3725015,46.54249925,50.977501000000004,50.977501000000004,34052025
2021-02-10,50.77,62.830002,46.549999,51.200001,51.200001,36455000
,50.5799995,60.9525015,46.9674995,51.17500025,51.17500025,30605425
,50.389999,59.075001,47.385000000000005,51.1499995,51.1499995,24755850
,50.19999850000001,57.197500500000004,47.80250050000001,51.12499875,51.12499875,18906275
2021-02-11,50.009998,55.32,48.220001,51.099998,51.099998,13056700
,50.1949985,55.300000499999996,48.17750050000001,51.424999,51.424999,13435850
,50.379999,55.280001,48.135000000000005,51.75,51.75,13815000
,50.5649995,55.2600015,48.0924995,52.075001,52.075001,14194150
2021-02-12,50.75,55.240002,48.049999,52.400002,52.400002,14573300
,51.2275,54.8050015,48.2974995,51.677501,51.677501,12973725
,51.705,54.370001,48.545,50.955,50.955,11374150
,52.1825,53.9350005,48.7925005,50.232499000000004,50.232499000000004,9774575
2021-02-16,52.66,53.5,49.040001,49.509998,49.509998,8175000
,51.9375,52.92249975,47.920001,48.61749825,48.61749825,8427950
,51.215,52.3449995,46.800000999999995,47.7249985,47.7249985,8680900
,50.49250000000001,51.76749925,45.680001,46.83249875,46.83249875,8933850
2021-02-17,49.77,51.189999,44.560001,45.939999,45.939999,9186800
,49.4500005,50.609999,43.58250125,44.627499,44.627499,12887750
,49.130001,50.029999000000004,42.6050015,43.314999,43.314999,16588700
,48.8100015,49.449999000000005,41.62750175,42.002499,42.002499,20289650
2021-02-18,48.490002,48.869999,40.650002,40.689999,40.689999,23990600
,46.68750125,47.624999,40.1125015,40.66499925,40.66499925,21700000
,44.8850005,46.379999,39.575001,40.6399995,40.6399995,19409400
,43.08249975,45.134999,39.0375005,40.61499975,40.61499975,17118800
2021-02-19,41.279999,43.889999,38.5,40.59,40.59,14828200
,42.632498999999996,45.044998750000005,39.4750005,41.9425,41.9425,15990150
,43.984999,46.19999850000001,40.450001,43.295,43.295,17152100
,45.337499,47.35499825000001,41.4250015,44.6475,44.6475,18314050
2021-02-22,46.689999,48.509998,42.400002,46,46,19476000
,46.2599995,47.9399985,41.8000015,45.74250025,45.74250025,16498300
,45.83,47.369999,41.200001,45.4850005,45.4850005,13520600
,45.400000500000004,46.7999995,40.6000005,45.227500750000004,45.227500750000004,10542900
2021-02-23,44.970001,46.23,40,44.970001,44.970001,7565200
,44.902501,57.599999749999995,41.17500025,56.6550005,56.6550005,26451825
,44.835001000000005,68.9699995,42.3500005,68.34,68.34,45338450
,44.767501,80.33999925,43.525000750000004,80.0249995,80.0249995,64225075
2021-02-24,44.700001,91.709999,44.700001,91.709999,91.709999,83111700
,75.91500024999999,114.95249749999999,58.77500075,95.965,95.965,99910975
,107.1299995,138.194996,72.8500005,100.220001,100.220001,116710250
,138.34499875,161.4374945,86.92500025,104.47500199999999,104.47500199999999,133509525
2021-02-25,169.559998,184.679993,101,108.730003,108.730003,150308800
,156.53499825,174.23499325,97.25,106.98250175,106.98250175,135780150
,143.5099985,163.78999349999998,93.5,105.2350005,105.2350005,121251500
,130.48499875,153.34499375,89.75,103.48749925,103.48749925,106722850
2021-02-26,117.459999,142.899994,86,101.739998,101.739998,92194200
,114.22999949999999,140.67249675,89.49250025,106.404999,106.404999,81594150
,111,138.4449995,92.9850005,111.07,111.07,70994100
,107.77000050000001,136.21750225,96.47750074999999,115.735001,115.735001,60394050
2021-03-01,104.540001,133.990005,99.970001,120.400002,120.400002,49794000
,107.63750075000002,133.792503,103.0275,119.8450015,119.8450015,45791250
,110.73500050000001,133.595001,106.084999,119.290001,119.290001,41788500
,113.83250025000001,133.39749899999998,109.14249799999999,118.73500050000001,118.73500050000001,37785750
2021-03-02,116.93,133.199997,112.199997,118.18,118.18,33783000
,118.3250005,131.83749775,112.4299985,119.68,119.68,30155725
,119.720001,130.4749985,112.66,121.18,121.18,26528450
,121.1150015,129.11249924999998,112.8900015,122.68,122.68,22901175
2021-03-03,122.510002,127.75,113.120003,124.18,124.18,19273900
,123.13250149999999,132.77999875,113.665003,126.2225015,126.2225015,22607150
,123.755001,137.8099975,114.210003,128.265003,128.265003,25940400
,124.3775005,142.83999625,114.755003,130.3075045,130.3075045,29273650
2021-03-04,125,147.869995,115.300003,132.350006,132.350006,32606900
,125.79249949999999,148.78499599999998,118.35000225,133.69750575,133.69750575,32138600
,126.584999,149.699997,121.4000015,135.0450055,135.0450055,31670300
,127.3774985,150.614998,124.45000075,136.39250525,136.39250525,31202000
2021-03-05,128.169998,151.529999,127.5,137.740005,137.740005,30733700
,134.84999825,166.364998,132.1500015,151.93000375,151.93000375,38941675
,141.52999849999998,181.199997,136.800003,166.1200025,166.1200025,47149650
,148.20999874999998,196.03499599999998,141.4500045,180.31000125,180.31000125,55357625
2021-03-08,154.889999,210.869995,146.100006,194.5,194.5,63565600
,170.595001,220.61499775,161.70250325,207.5999985,207.5999985,57449025
,186.300003,230.3600005,177.3050005,220.699997,220.699997,51332450
,202.00500499999998,240.10500325,192.90749775,233.7999955,233.7999955,45215875
2021-03-09,217.710007,249.850006,208.509995,246.899994,246.899994,39099300
,230.64000349999998,274.5125045,199.38249625,251.4249955,251.4249955,47217125
,243.57,299.175003,190.2549975,255.949997,255.949997,55334950
,256.4999965,323.83750150000003,181.12749875,260.47499849999997,260.47499849999997,63452775
2021-03-10,269.429993,348.5,172,265,265,71570600
,262.48249450000003,331.75,187.1500015,263.75,263.75,60756075
,255.534996,315,202.300003,262.5,262.5,49941550
,248.58749749999998,298.25,217.4500045,261.25,261.25,39127025
2021-03-11,241.639999,281.5,232.600006,260,260,28312500
,249.97999925,285,240.01750175,261.125,261.125,27695850
,258.3199995,288.5,247.4349975,262.25,262.25,27079200
,266.65999975,292,254.85249325,263.375,263.375,26462550
2021-03-12,275,295.5,262.269989,264.5,264.5,25845900
,275.62999725,292.375,248.20249175,253.40999975,253.40999975,25409525
,276.2599945,289.25,234.1349945,242.3199995,242.3199995,24973150
,276.88999175000004,286.125,220.06749725,231.22999925,231.22999925,24536775
2021-03-15,277.519989,283,206,220.139999,220.139999,24100400
,258.92999275,267.42499925,197.5875015,217.14749874999998,217.14749874999998,26931025
,240.33999649999998,251.8499985,189.175003,214.15499849999998,214.15499849999998,29761650
,221.75000024999997,236.27499775,180.7625045,211.16249825,211.16249825,32592275
2021-03-16,203.160004,220.699997,172.350006,208.169998,208.169998,35422900
,206.83000199999998,223.392498,180.2625045,208.579998,208.579998,30687575
,210.5,226.08499899999998,188.175003,208.989998,208.989998,25952250
,214.16999800000002,228.77749999999997,196.0875015,209.399998,209.399998,21216925
2021-03-17,217.839996,231.470001,204,209.809998,209.809998,16481600
,216.879997,228.322502,201.9124985,207.79499850000002,207.79499850000002,15302425
,215.91999800000002,225.175003,199.824997,205.779999,205.779999,14123250
,214.959999,222.02750400000002,197.7374955,203.7649995,203.7649995,12944075
2021-03-18,214,218.880005,195.649994,201.75,201.75,11764900
,209.432499,220.91000375,192.40249649999998,201.380001,201.380001,14993000
,204.864998,222.9400025,189.15499899999998,201.010002,201.010002,18221100
,200.29749700000002,224.97000125,185.90750149999997,200.64000299999998,200.64000299999998,21449200
2021-03-19,195.729996,227,182.660004,200.270004,200.270004,24677300
,198.11249575,222.84000025,183.54500224999998,198.82500425,198.82500425,21023350
,200.49499550000002,218.6800005,184.4300005,197.38000449999998,197.38000449999998,17369400
,202.87749525,214.52000075,185.31499875,195.93500475,195.93500475,13715450
2021-03-22,205.259995,210.360001,186.199997,194.490005,194.490005,10061500
,203.31999625,208.20750075,184.0374985,191.30500375,191.30500375,11153400
,201.3799975,206.0550005,181.875,188.1200025,188.1200025,12245300
,199.43999875,203.90250025,179.7125015,184.93500125,184.93500125,13337200
2021-03-23,197.5,201.75,177.550003,181.75,181.75,14429100
,187.619999,193.05500025,162.817503,166.39749899999998,166.39749899999998,16866300
,177.739998,184.3600005,148.085003,151.044998,151.044998,19303500
,167.85999700000002,175.66500075,133.352503,135.692497,135.692497,21740700
2021-03-24,157.979996,166.970001,118.620003,120.339996,120.339996,24177900
,149.3574965,172.10250075,118.19000274999999,136.192497,136.192497,30874000
,140.734997,177.2350005,117.7600025,152.044998,152.044998,37570100
,132.1124975,182.36750025,117.33000225,167.89749899999998,167.89749899999998,44266200
2021-03-25,123.489998,187.5,116.900002,183.75,183.75,50962300
,142.03749675,195.35749825,128.49000024999998,183.0625,183.0625,47579400
,160.5849955,203.21499649999998,140.0799985,182.375,182.375,44196500
,179.13249424999998,211.07249474999998,151.66999675,181.6875,181.6875,40813600
2021-03-26,197.679993,218.929993,163.259995,181,181,37430700
,193.44749474999998,212.67749425,165.822495,181.07500075000002,181.07500075000002,30583575
,189.21499649999998,206.4249955,168.384995,181.1500015,181.1500015,23736450
,184.98249825,200.17249675,170.947495,181.22500225,181.22500225,16889325
2021-03-29,180.75,193.919998,173.509995,181.300003,181.300003,10042200
,182.4375,196.51499925000002,175.63249625,184.590004,184.590004,11805375
,184.125,199.1100005,177.7549975,187.88000499999998,187.88000499999998,13568550
,185.8125,201.70500175,179.87749875,191.170006,191.170006,15331725
2021-03-30,187.5,204.300003,182,194.460007,194.460007,17094900
,190,203.090004,183.27750025,193.300007,193.300007,14919625
,192.5,201.88000499999998,184.5550005,192.140007,192.140007,12744350
,195,200.670006,185.83250075,190.980007,190.980007,10569075
2021-03-31,197.5,199.460007,187.110001,189.820007,189.820007,8393800
,196.46500025,198.8375055,186.23250225,190.2275045,190.2275045,8628925
,195.4300005,198.215004,185.3550035,190.635002,190.635002,8864050
,194.39500075,197.5925025,184.47750475,191.0424995,191.0424995,9099175
2021-04-01,193.360001,196.970001,183.600006,191.449997,191.449997,9334300
,187.77000075,196.47750075,178.90250400000002,190.324997,190.324997,10518350
,182.1800005,195.9850005,174.205002,189.199997,189.199997,11702400
,176.59000025,195.49250025,169.5075,188.074997,188.074997,12886450
2021-04-05,171,195,164.809998,186.949997,186.949997,14070500
,174.55250175,194.25,169.497498,186.33749775,186.33749775,12107450
,178.1050035,193.5,174.184998,185.7249985,185.7249985,10144400
,181.65750524999999,192.75,178.872498,185.11249924999998,185.11249924999998,8181350
2021-04-06,185.210007,192,183.559998,184.5,184.5,6218300
,184.7125055,190.125,181.69749875000002,182.86750025,182.86750025,5855800
,184.215004,188.25,179.8349995,181.2350005,181.2350005,5493300
,183.7175025,186.375,177.97250025,179.60250075,179.60250075,5130800
2021-04-07,183.220001,184.5,176.110001,177.970001,177.970001,4768300
,183.885002,184.84500125,173.15750150000002,176.04249950000002,176.04249950000002,6088075
,184.550003,185.1900025,170.205002,174.114998,174.114998,7407850
,185.21500400000002,185.53500375,167.2525025,172.1874965,172.1874965,8727625
2021-04-08,185.880005,185.880005,164.300003,170.259995,170.259995,10047400
,181.83500300000003,182.30500425000002,161.47500225,167.2849965,167.2849965,9901150
,177.79000100000002,178.7300035,158.6500015,164.309998,164.309998,9754900
,173.744999,175.15500275,155.82500075000002,161.3349995,161.3349995,9608650
2021-04-09,169.699997,171.580002,153,158.360001,158.360001,9462400
,166.802498,169.66000000000003,148.50249875,154.04249975000002,154.04249975000002,11267700
,163.904999,167.739998,144.0049975,149.72499850000003,149.72499850000003,13073000
,161.0075,165.819996,139.50749625,145.40749725,145.40749725,14878300
2021-04-12,158.110001,163.899994,135.009995,141.089996,141.089996,16683600
,154.052502,159.26999675,134.25749625,141.06499825000003,141.06499825000003,14214425
,149.995003,154.6399995,133.5049975,141.04000050000002,141.04000050000002,11745250
,145.937504,150.01000225,132.75249875,141.01500275,141.01500275,9276075
2021-04-13,141.880005,145.380005,132,140.990005,140.990005,6806900
,142.3025055,152.55750275000003,134.75,147.3750035,147.3750035,10389700
,142.725006,159.7350005,137.5,153.760002,153.760002,13972500
,143.14750650000002,166.91249825,140.25,160.14500049999998,160.14500049999998,17555300
2021-04-14,143.570007,174.089996,143,166.529999,166.529999,21138100
,148.42750525000002,172.129997,145.45000075000002,164.00749975000002,164.00749975000002,17817775
,153.28500350000002,170.16999800000002,147.9000015,161.4850005,161.4850005,14497450
,158.14250175,168.209999,150.35000225,158.96250125,158.96250125,11177125
2021-04-15,163,166.25,152.800003,156.440002,156.440002,7856800
,161.25,164.73749924999998,152.41250225,156.002502,156.002502,7196275
,159.5,163.2249985,152.0250015,155.565002,155.565002,6535750
,157.75,161.71249775,151.63750075000002,155.127502,155.127502,5875225
2021-04-16,156,160.199997,151.25,154.690002,154.690002,5214700
,159.95000075000002,163.949997,154.0200005,157.11000024999998,157.11000024999998,6541075
,163.9000015,167.699997,156.79000100000002,159.52999849999998,159.52999849999998,7867450
,167.85000225,171.449997,159.5600015,161.94999674999997,161.94999674999997,9193825
2021-04-19,171.800003,175.199997,162.330002,164.369995,164.369995,10520200
,169.885002,172.6224975,160.08750175,162.90999599999998,162.90999599999998,9054800
,167.970001,170.044998,157.84500150000002,161.449997,161.449997,7589400
,166.055,167.46749849999998,155.60250125000002,159.989998,159.989998,6124000
2021-04-20,164.139999,164.889999,153.360001,158.529999,158.529999,4658600
,162.70499775,164.41249825,154.00000025,158.52499799999998,158.52499799999998,4447150
,161.2699965,163.9349975,154.6399995,158.519997,158.519997,4235700
,159.83499525,163.45749675000002,155.27999875,158.514996,158.514996,4024250
2021-04-21,158.399994,162.979996,155.919998,158.509995,158.509995,3812800
,158.574997,162.0099985,153.65499875,156.67499575,156.67499575,3946050
,158.75,161.04000100000002,151.3899995,154.83999649999998,154.83999649999998,4079300
,158.925003,160.0700035,149.12500025,153.00499724999997,153.00499724999997,4212550
2021-04-22,159.100006,159.100006,146.860001,151.169998,151.169998,4345800
,156.5750045,157.7400055,146.32,151.17249675,151.17249675,4266625
,154.050003,156.38000499999998,145.779999,151.1749955,151.1749955,4187450
,151.5250015,155.02000449999997,145.239998,151.17749425,151.17749425,4108275
2021-04-23,149,153.660004,144.699997,151.179993,151.179993,4029100
,149.494999,158.91500125,145.71499649999998,155.617493,155.617493,5654850
,149.989998,164.1699985,146.729996,160.054993,160.054993,7280600
,150.48499700000002,169.42499575,147.74499550000002,164.492493,164.492493,8906350
2021-04-26,150.979996,174.679993,148.759995,168.929993,168.929993,10532100
,159.12249774999998,178.00999474999998,154.86249575,171.13999575,171.13999575,10132250
,167.2649995,181.33999649999998,160.96499649999998,173.3499985,173.3499985,9732400
,175.40750125,184.66999825,167.06749724999997,175.56000125,175.56000125,9332550
2021-04-27,183.550003,188,173.169998,177.770004,177.770004,8932700
,180.68750375000002,186.494999,171.38499825,177.97250350000002,177.97250350000002,8146750
,177.8250045,184.989998,169.5999985,178.175003,178.175003,7360800
,174.96250525,183.48499700000002,167.81499875,178.3775025,178.3775025,6574850
2021-04-28,172.100006,181.979996,166.029999,178.580002,178.580002,5788900
,173.21500400000002,181.69999725000002,167.20999925,177.982502,177.982502,5281750
,174.330002,181.41999850000002,168.3899995,177.385002,177.385002,4774600
,175.445,181.13999975000002,169.56999975,176.787502,176.787502,4267450
2021-04-29,176.559998,180.860001,170.75,176.190002,176.190002,3760300
,176.16999850000002,181.59500150000002,171.23749924999998,175.5400005,175.5400005,3928625
,175.779999,182.330002,171.7249985,174.889999,174.889999,4096950
,175.3899995,183.0650025,172.21249775,174.23999750000002,174.23999750000002,4265275
2021-04-30,175,183.800003,172.699997,173.589996,173.589996,4433600
,175.62250125,182.22250350000002,169.427498,170.74249625,170.74249625,4640450
,176.2450025,180.645004,166.154999,167.8949965,167.8949965,4847300
,176.86750375,179.06750449999998,162.8825,165.04749675,165.04749675,5054150
2021-05-03,177.490005,177.490005,159.610001,162.199997,162.199997,5261000
,172.86750375,173.490005,157.65750150000002,161.83249675,161.83249675,4947625
,168.2450025,169.490005,155.705002,161.46499649999998,161.46499649999998,4634250
,163.62250125,165.490005,153.7525025,161.09749625,161.09749625,4320875
2021-05-04,159,161.490005,151.800003,160.729996,160.729996,4007500
,159.7075005,162.49250375,153.43250275,160.417496,160.417496,3706975
,160.41500100000002,163.4950025,155.0650025,160.104996,160.104996,3406450
,161.1225015,164.49750125,156.69750225,159.792496,159.792496,3105925
2021-05-05,161.830002,165.5,158.330002,159.479996,159.479996,2805400
